tweet_cleaned,tweet_favorite_count,tweet_geo,tweet_hashtags,tweet_id,tweet_lang,tweet_place,tweet_retweet_count,tweet_text,tweet_time,tweet_tokens,tweet_type,tweet_user_mention_ids,tweet_user_mentions,user,user_favourites_count,user_followers_count,user_friends_count,user_id,user_location,user_screen_name,user_statuses_count,user_vintage,sentiment,sentiment_class
Tell,0,,[],970794284285878272,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/KavpyB3XTz",Mon Mar 05 22:52:48 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",sylvia walden,1877,157,629,1860602324,,sylviawalden2,1379,Fri Sep 13 13:22:10 +0000 2013,0.24313154816627502,positive
,0,,[],970794083399675905,de,,1,RT @barbarosansalfn: @TurkishAirlines Also Lynch is gratis ! https://t.co/oJF9xu1q8n,Mon Mar 05 22:52:00 +0000 2018,[],retweet,"[213798858, 18909186]","['barbarosansalfn', 'TurkishAirlines']",Hakki Acikalin,2308,247,300,4663769253,,Hakkiacikalin,5322,Thu Dec 31 10:56:46 +0000 2015,0.5397065281867981,positive
,0,,[],970792760881098753,en,,1,RT @REPUBLICTR: @barbarosansalfn @TurkishAirlines Insulting the values ​​of the Turkish people; this clown who is a terrorist supporter and…,Mon Mar 05 22:46:45 +0000 2018,[],retweet,"[258613857, 213798858, 18909186]","['REPUBLICTR', 'barbarosansalfn', 'TurkishAirlines']",GinoT,272,83,88,754882301075398656,,GinoHoustonTx,758,Mon Jul 18 03:35:40 +0000 2016,0.08585689216852188,neutral
,0,,[],970792245053087744,en,,0,@TurkishAirlines can't even search it https://t.co/SY3Sq5l7UB,Mon Mar 05 22:44:42 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Ali Iybar,22,94,192,1001313482,manchester,aliiybar,170,Mon Dec 10 09:32:02 +0000 2012,-0.22608502209186554,negative
,0,,[],970791700179406849,tr,,0,@TurkishAirlines @TK_TR Eski sitenizi bile mumla ariyoruz. Her asamada hata aldigimiz lanet bir site yaparak vereme… https://t.co/vHRsd6sY7a,Mon Mar 05 22:42:32 +0000 2018,[],user_tweet,"[18909186, 26969502]","['TurkishAirlines', 'TK_TR']",Ali Iybar,22,94,192,1001313482,manchester,aliiybar,170,Mon Dec 10 09:32:02 +0000 2012,0.30625614523887634,positive
,0,,[],970789058338283520,en,,0,@antoniolarotta @TurkishAirlines @RoyalJordanian @flyethiopian @weareplanc @FlexDan_YT @Seyftsey @BrightonBDS… https://t.co/vs8DzZrI3a,Mon Mar 05 22:32:02 +0000 2018,[],reply,"[225428787, 18909186, 229619787, 334032462, 591659899, 2245384860, 2190226659, 842073654]","['antoniolarotta', 'TurkishAirlines', 'RoyalJordanian', 'flyethiopian', 'weareplanc', 'FlexDan_YT', 'Seyftsey', 'BrightonBDS']",Sparty,3439,1608,1612,3707819307,Perfidious Albion ,Culprit182,12297,Sat Sep 19 14:25:08 +0000 2015,0.30428507924079895,positive
,0,,[],970788397425004545,en,,0,"@TurkishAirlines when try to check my booking i get the message ""A technical error has occurred."". I'm supposed to… https://t.co/94IXWB51aK",Mon Mar 05 22:29:24 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Nicolò,9,3,2,3310345180,,Nicolo0s,9,Sat Jun 06 07:47:55 +0000 2015,-0.4326147735118866,negative
Tell,3,,[],970786481525657600,en,,4,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel.… https://t.co/7gtaiwtG6l",Mon Mar 05 22:21:48 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Gis Gestu,319,466,617,225428787,,antoniolarotta,8838,Sat Dec 11 14:47:51 +0000 2010,0.2889276146888733,positive
,0,,[],970786003790082048,en,,2,RT @TurkishAirlines: Helping you save on expenses with specially-tailored packages so you can take your business to new heights.  https://t…,Mon Mar 05 22:19:54 +0000 2018,[],retweet,[18909186],['TurkishAirlines'],Ahmet Serhat SARI,1898,262,427,480184568,Hong Kong,ahmetserhatsari,2211,Wed Feb 01 06:31:41 +0000 2012,0.358944296836853,positive
Tell,1,,[],970783447747772417,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/L04hFycz9e",Mon Mar 05 22:09:44 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",des iskra,1311,41,222,850146471185850368,,des_iskra,636,Fri Apr 07 00:41:28 +0000 2017,0.21492311358451843,positive
,0,,[],970783443486375936,en,,8,"RT @SecretFlying: London, UK to Nairobi, Kenya for only £360 roundtrip with @TurkishAirlines.

https://t.co/jJ7HSLHlY4 https://t.co/1UooXR4…",Mon Mar 05 22:09:43 +0000 2018,[],retweet,"[2758345674, 18909186]","['SecretFlying', 'TurkishAirlines']",Tamika J. Rhodes,10844,252,296,178953375,"Georgia, USA",RECorderBelle,11178,Mon Aug 16 03:27:31 +0000 2010,0.17643693089485168,neutral
Tell,0,,[],970782973040750592,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/2oTNceN5O3",Mon Mar 05 22:07:51 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",KimOverington,1119,306,947,1702720446,"Battle, England",kim_overington,6376,Mon Aug 26 19:33:43 +0000 2013,0.1842418760061264,neutral
,0,,[],970781115857424384,en,,1,"RT @JavierSC5: Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://…",Mon Mar 05 22:00:28 +0000 2018,[],retweet,"[958209542, 18909186, 229619787, 334032462]","['JavierSC5', 'TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Norma Elizabeth,16593,855,1871,1163854663,,NelizabethSaher,31812,Sat Feb 09 19:27:21 +0000 2013,0.2805503010749817,positive
Thanks to Turkish Airlines for playing an instrumental role in the development of young sporting talent in the Firs,18,,[],970780949775634433,en,,3,Thanks to Turkish Airlines for playing an instrumental role in the development of young sporting talent in the Firs… https://t.co/3rQHsjYiMD,Mon Mar 05 21:59:49 +0000 2018,"['thanks', 'turkish', 'airlines', 'playing', 'instrumental', 'role', 'development', 'young', 'sporting', 'talent', 'firs']",user_tweet,[],[],Phil Brown OLY,1563,244,514,917693583863492608,,PhilBrown4x400,1304,Tue Oct 10 10:09:35 +0000 2017,0.4914588928222656,positive
Tell,0,,[],970780533956333568,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/lhSCdaBHTt",Mon Mar 05 21:58:10 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Wolfworks,89368,506,524,17976087,Earth,Wolfworks,54067,Mon Dec 08 22:44:28 +0000 2008,0.21584627032279968,positive
,0,,[],970778448070365184,tr,,0,@TurkishAirlines Tk1954 valiz!!! İnsanların vaktini çalmak bu kadar mı ucuz? Bir organizasyon bu kadar mı kötü yönetilir??,Mon Mar 05 21:49:52 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Joseph Baltimore,1897,20,338,797764974886158336,Between hell and heaven,JosephBaltimore,40,Sun Nov 13 11:36:06 +0000 2016,0.3093600273132324,positive
,0,,[],970778009924964352,tr,,0,@TurkishAirlines Amsterdam (TK1954) uçağı ineli bir saat oldu. Biz hala valiz bekliyoruz!!!,Mon Mar 05 21:48:08 +0000 2018,[],user_tweet,[18909186],['TurkishAirlines'],Joseph Baltimore,1897,20,338,797764974886158336,Between hell and heaven,JosephBaltimore,40,Sun Nov 13 11:36:06 +0000 2016,0.2371244877576828,positive
I m at Lounge Istanbul,0,"{'coordinates': [40.97794968, 28.82199906], 'type': 'Point'}",[],970776970500956161,tr,"{'country': 'Turkey', 'url': 'https://api.twitter.com/1.1/geo/id/5e02a0f0d91c76d2.json', 'bounding_box': {'coordinates': [[[28.6321043, 40.8027337], [29.3783413, 40.8027337], [29.3783413, 41.2399073], [28.6321043, 41.2399073]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'İstanbul', 'country_code': 'TR', 'full_name': 'İstanbul, Türkiye', 'attributes': {}, 'id': '5e02a0f0d91c76d2'}",0,"I'm at Lounge Istanbul - @turkishairlines in Bakırköy, Türkiye w/ @aysekayahan https://t.co/vNJNH9UYhh https://t.co/Ob17qSmyi7",Mon Mar 05 21:44:00 +0000 2018,"['i', 'lounge', 'istanbul']",user_tweet,"[18909186, 990731720]","['TurkishAirlines', 'AyseKayahan']",Gurhan Kayahan,4,106,3350,88043611,Turkey,GurhanKayahan,2577,Fri Nov 06 22:02:45 +0000 2009,0.3379819691181183,positive
,0,,[],970776967925633025,und,,0,@TurkishAirlines @tom_booker,Mon Mar 05 21:43:59 +0000 2018,[],reply,"[18909186, 2552508672]","['TurkishAirlines', 'tom_booker']",Ángelos Sabin Senga,6977,49,78,3400490800,Rwanda,AngelosSabin,431,Sun Aug 02 19:33:13 +0000 2015,0.0048201484605669975,neutral
,0,,[],970776967925633025,und,,0,@TurkishAirlines @tom_booker,Mon Mar 05 21:43:59 +0000 2018,[],reply,"[18909186, 2552508672]","['TurkishAirlines', 'tom_booker']",Ángelos Sabin Senga,6977,49,78,3400490800,Rwanda,AngelosSabin,431,Sun Aug 02 19:33:13 +0000 2015,0.0048201484605669975,neutral
Today you re the pilot tag that special friend you d want as your co pilot TurkishAirlines,0,,['TurkishAirlines'],970776491775623169,en,,28,"RT @TurkishAirlines: ✈️
Today you're the pilot - tag that special friend you'd want as your co-pilot! 

#TurkishAirlines https://t.co/cKke3…",Mon Mar 05 21:42:06 +0000 2018,"['today', 'pilot', 'tag', 'special', 'friend', 'co', 'pilot', 'turkishairlines']",retweet,[18909186],['TurkishAirlines'],Burak Ozcan,31576,1185,1199,2916705642,,burakozcan3330,46091,Tue Dec 02 15:35:13 +0000 2014,0.6480235457420349,positive
In our flight training center which is the largest in Europe we train more than flight attendants and,0,,[],970775800881360896,en,,85,"RT @TurkishAirlines: ✈
In our flight training center, which is the largest in Europe, we train more than 10,000 flight attendants and 4,000…",Mon Mar 05 21:39:21 +0000 2018,"['in', 'flight', 'training', 'center', 'largest', 'europe', 'train', 'flight', 'attendants']",retweet,[18909186],['TurkishAirlines'],Dadaş Observer⚓️🕊,16515,122,844,844930291491835906,Worldwide,MrktObserver,4681,Thu Mar 23 15:14:14 +0000 2017,0.5345414876937866,positive
Check out Turkish Airlines set of in flight entertainment offers including Oscars Best Picture TheShapeofWater,0,,"['Oscars', 'TheShapeofWater']",970775597310865408,en,,25,"RT @TurkishAirlines: ✈️
Check out Turkish Airlines' set of in-flight entertainment offers, including #Oscars Best Picture #TheShapeofWater!…",Mon Mar 05 21:38:33 +0000 2018,"['check', 'turkish', 'airlines', 'set', 'flight', 'entertainment', 'offers', 'including', 'oscars', 'best', 'picture', 'theshapeofwater']",retweet,[18909186],['TurkishAirlines'],Chocolatchurros,358981,133707,136582,85500446,"大阪府北摂 Osaka,Japan",chocolatchurros,477519,Tue Oct 27 04:51:30 +0000 2009,0.510441780090332,positive
Tell,0,,[],970775460736094208,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/nSxmP8Xg6s",Mon Mar 05 21:38:00 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Julie Maguire,4227,44,100,2898089806,"North East, England",Juma7224,3016,Sat Nov 29 20:38:17 +0000 2014,0.19986438751220703,neutral
,1,,[],970772741904326656,en,,0,@TurkishAirlines Hmmmm... @Damian1338 should be my co-pilot? 🤔😂😂,Mon Mar 05 21:27:12 +0000 2018,[],reply,"[18909186, 709362876545376256]","['TurkishAirlines', 'Damian1338']",Merwan,9825,255,138,2746451014,,RealTuxiq,5205,Mon Aug 18 15:14:06 +0000 2014,0.1775074601173401,neutral
Today you re the pilot tag that special friend you d want as your co pilot TurkishAirlines,0,,['TurkishAirlines'],970772709172043776,en,,28,"RT @TurkishAirlines: ✈️
Today you're the pilot - tag that special friend you'd want as your co-pilot! 

#TurkishAirlines https://t.co/cKke3…",Mon Mar 05 21:27:04 +0000 2018,"['today', 'pilot', 'tag', 'special', 'friend', 'co', 'pilot', 'turkishairlines']",retweet,[18909186],['TurkishAirlines'],Duman Yusuf,1323,672,203,399981173,"Ceyhan, Türkiye",yDumanoglu,1361,Fri Oct 28 10:12:23 +0000 2011,0.6480235457420349,positive
Check out Turkish Airlines set of in flight entertainment offers including Oscars Best Picture TheShapeofWater,0,,"['Oscars', 'TheShapeofWater']",970772673474318337,en,,25,"RT @TurkishAirlines: ✈️
Check out Turkish Airlines' set of in-flight entertainment offers, including #Oscars Best Picture #TheShapeofWater!…",Mon Mar 05 21:26:56 +0000 2018,"['check', 'turkish', 'airlines', 'set', 'flight', 'entertainment', 'offers', 'including', 'oscars', 'best', 'picture', 'theshapeofwater']",retweet,[18909186],['TurkishAirlines'],Duman Yusuf,1323,672,203,399981173,"Ceyhan, Türkiye",yDumanoglu,1361,Fri Oct 28 10:12:23 +0000 2011,0.510441780090332,positive
Tell,0,,[],970772183936008192,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/d7OrrepzfW",Mon Mar 05 21:24:59 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",y. haarsma,728,40,147,827317545334165505,"Den Haag, Nederland",HaarsmaY,2580,Fri Feb 03 00:47:28 +0000 2017,0.2079664021730423,positive
Tell,0,,[],970771669340925952,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/cuPjY9Mmvi",Mon Mar 05 21:22:56 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Carla Davis,20083,126,414,53454821,BayArea: Marin Co. ,cmouse35,14242,Fri Jul 03 18:11:23 +0000 2009,0.19818900525569916,neutral
Tell,0,,[],970770917793021952,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/9nigWvseDW",Mon Mar 05 21:19:57 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Cornelia Teed,971,145,609,3076113253,,Corneli59981894,22925,Fri Mar 13 05:42:36 +0000 2015,0.22394558787345886,positive
In our flight training center which is the largest in Europe we train more than flight attendants and,0,,[],970770618168827906,en,,85,"RT @TurkishAirlines: ✈
In our flight training center, which is the largest in Europe, we train more than 10,000 flight attendants and 4,000…",Mon Mar 05 21:18:46 +0000 2018,"['in', 'flight', 'training', 'center', 'largest', 'europe', 'train', 'flight', 'attendants']",retweet,[18909186],['TurkishAirlines'],Linda miscandlon northern ireland,1565,549,735,1403138298,"Northern Ireland, United Kingdom",MiscandlonLinda,1265,Sat May 04 19:08:10 +0000 2013,0.5345414876937866,positive
Suno people never fly,0,,[],970770455358509064,en,,0,Suno people never fly @TurkishAirlines,Mon Mar 05 21:18:07 +0000 2018,"['suno', 'people', 'never', 'fly']",user_tweet,[18909186],['TurkishAirlines'],Rihanna ki aulad,5016,25,396,816379438728257539,,maasimusibatein,585,Tue Jan 03 20:23:20 +0000 2017,0.04337894916534424,neutral
Tell,0,,[],970768540801425410,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/0nNH4eUKiH",Mon Mar 05 21:10:30 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Angela Roquemore,3608,180,333,2589975264,"Belleville, Il.",AngelaRoquemore,31566,Thu Jun 26 17:43:41 +0000 2014,0.20360097289085388,positive
Check out Turkish Airlines set of in flight entertainment offers including Oscars Best Picture TheShapeofWater,0,,"['Oscars', 'TheShapeofWater']",970768065418981377,en,,25,"RT @TurkishAirlines: ✈️
Check out Turkish Airlines' set of in-flight entertainment offers, including #Oscars Best Picture #TheShapeofWater!…",Mon Mar 05 21:08:37 +0000 2018,"['check', 'turkish', 'airlines', 'set', 'flight', 'entertainment', 'offers', 'including', 'oscars', 'best', 'picture', 'theshapeofwater']",retweet,[18909186],['TurkishAirlines'],Z,2707,562,693,982989702,,BolukbasiZafer,1629,Sat Dec 01 17:37:51 +0000 2012,0.510441780090332,positive
Tell,0,,[],970767116638056449,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/phGSauhATL",Mon Mar 05 21:04:51 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",pompom,334,425,1343,2300424756,"Manchester, England",pompomgraphics,1429,Sun Jan 19 22:40:04 +0000 2014,0.22364065051078796,positive
Tell,0,,[],970766567842635777,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/zJEocd1y08",Mon Mar 05 21:02:40 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Anil Menezes,600,46,303,3243900613,"Toronto, Ontario",MrBrangsta,631,Sat Jun 13 04:08:11 +0000 2015,0.21710604429244995,positive
Tell,0,,['asylum'],970766167567630336,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African #asylum seekers in Israel. https://t.co/voF3A5Ksl4",Mon Mar 05 21:01:04 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",The Perceiver,6256,1241,1422,118177842,Metropolitan Chicago,Perceiver1219,144001,Sat Feb 27 21:07:50 +0000 2010,0.27171728014945984,positive
Tell,0,,[],970763238408323072,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/Pm8VHsDjCo",Mon Mar 05 20:49:26 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Lorraine H,1316,69,105,1691702604,"East Midlands, England",LollypopHarding,2104,Thu Aug 22 18:08:31 +0000 2013,0.22895501554012299,positive
Tell,0,,[],970763126181253120,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/1Aeuw1paOF",Mon Mar 05 20:48:59 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",Graeme 🇨🇦,1124,543,541,330355133,,gdawilson,10951,Wed Jul 06 14:01:44 +0000 2011,0.21920719742774963,positive
,1,,[],970759318327955457,iw,"{'country': 'Ireland', 'url': 'https://api.twitter.com/1.1/geo/id/7dde0febc9ef245b.json', 'bounding_box': {'coordinates': [[[-6.387438, 53.2987449], [-6.1078047, 53.2987449], [-6.1078047, 53.4110598], [-6.387438, 53.4110598]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'Dublin City', 'country_code': 'IE', 'full_name': 'Dublin City, Ireland', 'attributes': {}, 'id': '7dde0febc9ef245b'}",0,@shirabc @DublinAirport @TurkishAirlines חחח תייגתי את שדה התעופה והם עשו לי ריטוויט אז כל המדינה ראתה את זה 😂,Mon Mar 05 20:33:51 +0000 2018,[],reply,"[382806976, 179569408, 18909186]","['shirabc', 'DublinAirport', 'TurkishAirlines']",Roni Perry,47,69,100,17940851,"Dublin City, Ireland",ronip,17,Sun Dec 07 13:45:57 +0000 2008,0.02940848469734192,neutral
Tell,0,,[],970759092246544384,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/33VObrwXxm",Mon Mar 05 20:32:58 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",trinyolis,2246,85,174,458322127,,trinyolis,750,Sun Jan 08 12:37:28 +0000 2012,0.23137320578098297,positive
Tell,0,,[],970758292732432384,en,,0,"Tell @TurkishAirlines, @RoyalJordanian and @flyethiopian to stop flights carrying African asylum seekers in Israel. https://t.co/gg9HvjavH9",Mon Mar 05 20:29:47 +0000 2018,['tell'],user_tweet,"[18909186, 229619787, 334032462]","['TurkishAirlines', 'RoyalJordanian', 'flyethiopian']",always,2641,557,926,1152981883,,votecarefully,5373,Wed Feb 06 05:10:22 +0000 2013,0.22019904851913452,positive
,1,,[],970755814964322304,en,"{'country': 'Turkey', 'url': 'https://api.twitter.com/1.1/geo/id/5e02a0f0d91c76d2.json', 'bounding_box': {'coordinates': [[[28.6321043, 40.8027337], [29.3783413, 40.8027337], [29.3783413, 41.2399073], [28.6321043, 41.2399073]]], 'type': 'Polygon'}, 'contained_within': [], 'place_type': 'city', 'name': 'İstanbul', 'country_code': 'TR', 'full_name': 'İstanbul, Türkiye', 'attributes': {}, 'id': '5e02a0f0d91c76d2'}",0,@xalihalabi @TurkishAirlines I think it’s 400 €,Mon Mar 05 20:19:56 +0000 2018,[],reply,"[244367762, 18909186]","['xalihalabi', 'TurkishAirlines']",Barbaros Özbugutu,4079,3288,607,320736825,Turkey,barbaros_o,4719,Mon Jun 20 12:53:18 +0000 2011,0.14170067012310028,neutral
